Vuosi;Kuukausi;Päivä;Kellonaika;Ilmanlämpötila(degC)
2018;6;22;14:00;16
2018;6;22;16:00;13
2018;6;22;18:00;11
2018;6;22;20:00;10
2018;6;22;22:00;10
2018;6;23;00:00;10
2018;6;23;02:00;10
2018;6;23;04:00;12
2018;6;23;06:00;12
2018;6;23;08:00;15
2018;6;23;10:00;16
2018;6;23;12:00;18
2018;6;23;14:00;18
2018;6;23;16:00;17
2018;6;23;18:00;16
2018;6;23;20:00;12
2018;6;23;22:00;9
2018;6;24;00:00;7
2018;6;24;02:00;9
2018;6;24;04:00;12
2018;6;24;06:00;15
2018;6;24;08:00;17
2018;6;24;10:00;18
2018;6;24;12:00;19
2018;6;24;14:00;18
2018;6;24;16:00;14
2018;6;24;18:00;15
2018;6;24;20:00;14
2018;6;24;22:00;14
2018;6;25;00:00;14
2018;6;25;02:00;13
2018;6;25;04:00;14
2018;6;25;06:00;15
2018;6;25;08:00;14
2018;6;25;10:00;14
2018;6;25;12:00;14
2018;6;25;14:00;15
2018;6;25;16:00;14
2018;6;25;18:00;15
2018;6;25;20:00;11
2018;6;25;22:00;10
2018;6;26;00:00;10
2018;6;26;02:00;10
2018;6;26;04:00;13
2018;6;26;06:00;17
2018;6;26;08:00;18
2018;6;26;10:00;20
2018;6;26;12:00;21
2018;6;26;14:00;22
2018;6;26;16:00;22
2018;6;26;18:00;19
2018;6;26;20:00;16
2018;6;26;22:00;14
2018;6;27;00:00;13
2018;6;27;02:00;13
2018;6;27;04:00;14
2018;6;27;06:00;19
2018;6;27;08:00;20
2018;6;27;10:00;22
2018;6;27;12:00;24
2018;6;27;14:00;22
2018;6;27;16:00;23
2018;6;27;18:00;21
2018;6;27;20:00;19
2018;6;27;22:00;16
2018;6;28;00:00;13
2018;6;28;02:00;14
2018;6;28;04:00;18
2018;6;28;06:00;21
2018;6;28;08:00;24
2018;6;28;10:00;26
2018;6;28;12:00;28
2018;6;28;14:00;26
2018;6;28;16:00;25
2018;6;28;18:00;22
2018;6;28;20:00;19
2018;6;28;22:00;18
2018;6;29;00:00;17
2018;6;29;02:00;15
2018;6;29;04:00;15
2018;6;29;06:00;15
2018;6;29;08:00;15
2018;6;29;10:00;15
2018;6;29;12:00;12
2018;6;29;14:00;12
2018;6;29;16:00;12
2018;6;29;18:00;11
2018;6;29;20:00;10
2018;6;29;22:00;10
2018;6;30;00:00;9
2018;6;30;02:00;9
2018;6;30;04:00;10
2018;6;30;06:00;11
2018;6;30;08:00;11
2018;6;30;10:00;12
2018;6;30;12:00;14
2018;6;30;14:00;14
2018;6;30;16:00;13
2018;6;30;18:00;12
2018;6;30;20:00;12
2018;6;30;22:00;11
2018;7;1;00:00;11
2018;7;1;02:00;11
2018;7;1;04:00;11
2018;7;1;06:00;13
2018;7;1;08:00;14
2018;7;1;10:00;16
2018;7;1;12:00;16
2018;7;1;14:00;18
2018;7;1;16:00;17
2018;7;1;18:00;16
2018;7;1;20:00;15
2018;7;1;22:00;13
2018;7;2;00:00;11
2018;7;2;02:00;11
2018;7;2;04:00;11
2018;7;2;06:00;11
2018;7;2;08:00;12
2018;7;2;10:00;13
2018;7;2;12:00;13
2018;7;2;14:00;14
2018;7;2;16:00;14
2018;7;2;18:00;14
2018;7;2;20:00;14
2018;7;2;22:00;13
2018;7;3;00:00;13
2018;7;3;02:00;12
2018;7;3;04:00;13
2018;7;3;06:00;13
2018;7;3;08:00;13
2018;7;3;10:00;14
2018;7;3;12:00;17
2018;7;3;14:00;18
2018;7;3;16:00;18
2018;7;3;18:00;15
2018;7;3;20:00;12
2018;7;3;22:00;11
2018;7;4;00:00;11
2018;7;4;02:00;11
2018;7;4;04:00;15
2018;7;4;06:00;17
2018;7;4;08:00;18
2018;7;4;10:00;19
2018;7;4;12:00;20
2018;7;4;14:00;21
2018;7;4;16:00;19
2018;7;4;18:00;16
2018;7;4;20:00;16
2018;7;4;22:00;15
2018;7;5;00:00;13
2018;7;5;02:00;13
2018;7;5;04:00;15
2018;7;5;06:00;17
2018;7;5;08:00;19
2018;7;5;10:00;18
2018;7;5;12:00;17
2018;7;5;14:00;16
2018;7;5;16:00;15
2018;7;5;18:00;15
2018;7;5;20:00;15
2018;7;5;22:00;15
2018;7;6;00:00;15
2018;7;6;02:00;14
2018;7;6;04:00;13
2018;7;6;06:00;14
2018;7;6;08:00;15
2018;7;6;10:00;16
2018;7;6;12:00;19
2018;7;6;14:00;20
2018;7;6;16:00;20
2018;7;6;18:00;19
2018;7;6;20:00;17
2018;7;6;22:00;17
2018;7;7;00:00;17
2018;7;7;02:00;17
2018;7;7;04:00;18
2018;7;7;06:00;18
2018;7;7;08:00;18
2018;7;7;10:00;19
2018;7;7;12:00;20
2018;7;7;14:00;20
2018;7;7;16:00;20
2018;7;7;18:00;19
2018;7;7;20:00;18
2018;7;7;22:00;17
2018;7;8;00:00;17
2018;7;8;02:00;16
2018;7;8;04:00;15
2018;7;8;06:00;15
2018;7;8;08:00;16
2018;7;8;10:00;16
2018;7;8;12:00;16
2018;7;8;14:00;16
2018;7;8;16:00;17
2018;7;8;18:00;16
2018;7;8;20:00;14
2018;7;8;22:00;14
2018;7;9;00:00;14
2018;7;9;02:00;13
2018;7;9;04:00;13
2018;7;9;06:00;14
2018;7;9;08:00;15
2018;7;9;10:00;17
2018;7;9;12:00;18
2018;7;9;14:00;19
2018;7;9;16:00;18
2018;7;9;18:00;19
2018;7;9;20:00;18
2018;7;9;22:00;16
2018;7;10;00:00;14
2018;7;10;02:00;14
2018;7;10;04:00;13
2018;7;10;06:00;14
2018;7;10;08:00;15
2018;7;10;10:00;16
2018;7;10;12:00;17
2018;7;10;14:00;17
2018;7;10;16:00;17
2018;7;10;18:00;16
2018;7;10;20:00;15
2018;7;10;22:00;16
2018;7;11;00:00;16
2018;7;11;02:00;16
2018;7;11;04:00;17
2018;7;11;06:00;18
2018;7;11;08:00;19
2018;7;11;10:00;21
2018;7;11;12:00;22
2018;7;11;14:00;23
2018;7;11;16:00;23
2018;7;11;18:00;22
2018;7;11;20:00;18
2018;7;11;22:00;17
2018;7;12;00:00;17
2018;7;12;02:00;17
2018;7;12;04:00;19
2018;7;12;06:00;22
2018;7;12;08:00;23
2018;7;12;10:00;24
2018;7;12;12:00;24
2018;7;12;14:00;24
2018;7;12;16:00;24
2018;7;12;18:00;23
2018;7;12;20:00;18
2018;7;12;22:00;16
2018;7;13;00:00;15
2018;7;13;02:00;15
2018;7;13;04:00;19
2018;7;13;06:00;22
2018;7;13;08:00;24
2018;7;13;10:00;25
2018;7;13;12:00;25
2018;7;13;14:00;26
2018;7;13;16:00;26
2018;7;13;18:00;24
2018;7;13;20:00;21
2018;7;13;22:00;19
2018;7;14;00:00;16
2018;7;14;02:00;15
2018;7;14;04:00;20
2018;7;14;06:00;23
2018;7;14;08:00;25
2018;7;14;10:00;25
2018;7;14;12:00;26
2018;7;14;14:00;27
2018;7;14;16:00;27
2018;7;14;18:00;24
2018;7;14;20:00;20
2018;7;14;22:00;18
2018;7;15;00:00;17
2018;7;15;02:00;18
2018;7;15;04:00;22
2018;7;15;06:00;24
2018;7;15;08:00;26
2018;7;15;10:00;28
2018;7;15;12:00;28
2018;7;15;14:00;28
2018;7;15;16:00;28
2018;7;15;18:00;25
2018;7;15;20:00;21
2018;7;15;22:00;19
2018;7;16;00:00;18
2018;7;16;02:00;19
2018;7;16;04:00;22
2018;7;16;06:00;25
2018;7;16;08:00;27
2018;7;16;10:00;28
2018;7;16;12:00;28
2018;7;16;14:00;29
2018;7;16;16:00;29
2018;7;16;18:00;27
2018;7;16;20:00;22
2018;7;16;22:00;21
2018;7;17;00:00;20
2018;7;17;02:00;19
2018;7;17;04:00;24
2018;7;17;06:00;26
2018;7;17;08:00;28
2018;7;17;10:00;29
2018;7;17;12:00;30
2018;7;17;14:00;30
2018;7;17;16:00;29
2018;7;17;18:00;28
2018;7;17;20:00;25
2018;7;17;22:00;24
2018;7;18;00:00;22
2018;7;18;02:00;22
2018;7;18;04:00;21
2018;7;18;06:00;23
2018;7;18;08:00;24
2018;7;18;10:00;25
2018;7;18;12:00;26
2018;7;18;14:00;27
2018;7;18;16:00;27
2018;7;18;18:00;25
2018;7;18;20:00;22
2018;7;18;22:00;20
2018;7;19;00:00;20
2018;7;19;02:00;20
2018;7;19;04:00;21
2018;7;19;06:00;22
2018;7;19;08:00;24
2018;7;19;10:00;25
2018;7;19;12:00;27
2018;7;19;14:00;27
2018;7;19;16:00;27
2018;7;19;18:00;25
2018;7;19;20:00;23
2018;7;19;22:00;21
2018;7;20;00:00;19
2018;7;20;02:00;19
2018;7;20;04:00;21
2018;7;20;06:00;23
2018;7;20;08:00;25
2018;7;20;10:00;27
2018;7;20;12:00;28
2018;7;20;14:00;27
2018;7;20;16:00;24
2018;7;20;18:00;23
2018;7;20;20:00;21
2018;7;20;22:00;21
2018;7;21;00:00;20
2018;7;21;02:00;19
2018;7;21;04:00;20
2018;7;21;06:00;20
2018;7;21;08:00;20
2018;7;21;10:00;20
2018;7;21;12:00;22
2018;7;21;14:00;23
2018;7;21;16:00;22
2018;7;21;18:00;20
2018;7;21;20:00;20
2018;7;21;22:00;20
2018;7;22;00:00;19
2018;7;22;02:00;19
2018;7;22;04:00;19
2018;7;22;06:00;21
2018;7;22;08:00;22
2018;7;22;10:00;25
2018;7;22;12:00;26
2018;7;22;14:00;27
2018;7;22;16:00;25
2018;7;22;18:00;24
2018;7;22;20:00;21
2018;7;22;22:00;18
2018;7;23;00:00;18
2018;7;23;02:00;16
2018;7;23;04:00;17
2018;7;23;06:00;22
2018;7;23;08:00;25
2018;7;23;10:00;26
2018;7;23;12:00;26
2018;7;23;14:00;28
2018;7;23;16:00;27
2018;7;23;18:00;25
2018;7;23;20:00;22
2018;7;23;22:00;19
2018;7;24;00:00;20
2018;7;24;02:00;18
2018;7;24;04:00;21
2018;7;24;06:00;23
2018;7;24;08:00;26
2018;7;24;10:00;26
2018;7;24;12:00;22
2018;7;24;14:00;22
2018;7;24;16:00;25
2018;7;24;18:00;24
2018;7;24;20:00;21
2018;7;24;22:00;20
2018;7;25;00:00;20
2018;7;25;02:00;19
2018;7;25;04:00;21
2018;7;25;06:00;24
2018;7;25;08:00;26
2018;7;25;10:00;27
2018;7;25;12:00;28
2018;7;25;14:00;28
2018;7;25;16:00;26
2018;7;25;18:00;24
2018;7;25;20:00;21
2018;7;25;22:00;19
2018;7;26;00:00;18
2018;7;26;02:00;17
2018;7;26;04:00;19
2018;7;26;06:00;22
2018;7;26;08:00;23
2018;7;26;10:00;24
2018;7;26;12:00;26
2018;7;26;14:00;27
2018;7;26;16:00;27
2018;7;26;18:00;25
2018;7;26;20:00;23
2018;7;26;22:00;19
2018;7;27;00:00;18
2018;7;27;02:00;16
2018;7;27;04:00;20
2018;7;27;06:00;23
2018;7;27;08:00;25
2018;7;27;10:00;27
2018;7;27;12:00;27
2018;7;27;14:00;28
2018;7;27;16:00;28
2018;7;27;18:00;26
2018;7;27;20:00;24
2018;7;27;22:00;23
2018;7;28;00:00;21
2018;7;28;02:00;20
2018;7;28;04:00;20
2018;7;28;06:00;20
2018;7;28;08:00;22
2018;7;28;10:00;24
2018;7;28;12:00;26
2018;7;28;14:00;26
2018;7;28;16:00;26
2018;7;28;18:00;24
2018;7;28;20:00;22
2018;7;28;22:00;21
2018;7;29;00:00;19
2018;7;29;02:00;18
2018;7;29;04:00;19
2018;7;29;06:00;21
2018;7;29;08:00;24
2018;7;29;10:00;24
2018;7;29;12:00;25
2018;7;29;14:00;25
2018;7;29;16:00;25
2018;7;29;18:00;22
2018;7;29;20:00;20
2018;7;29;22:00;19
2018;7;30;00:00;18
2018;7;30;02:00;17
2018;7;30;04:00;18
2018;7;30;06:00;22
2018;7;30;08:00;25
2018;7;30;10:00;27
2018;7;30;12:00;28
2018;7;30;14:00;29
2018;7;30;16:00;27
2018;7;30;18:00;24
2018;7;30;20:00;21
2018;7;30;22:00;19
2018;7;31;00:00;17
2018;7;31;02:00;16
2018;7;31;04:00;18
2018;7;31;06:00;22
2018;7;31;08:00;25
2018;7;31;10:00;27
2018;7;31;12:00;29
2018;7;31;14:00;29
2018;7;31;16:00;28
2018;7;31;18:00;25
2018;7;31;20:00;19
2018;7;31;22:00;20
2018;8;1;00:00;18
2018;8;1;02:00;18
2018;8;1;04:00;19
2018;8;1;06:00;23
2018;8;1;08:00;27
2018;8;1;10:00;29
2018;8;1;12:00;29
2018;8;1;14:00;29
2018;8;1;16:00;28
2018;8;1;18:00;26
2018;8;1;20:00;22
2018;8;1;22:00;21
2018;8;2;00:00;20
2018;8;2;02:00;19
2018;8;2;04:00;21
2018;8;2;06:00;24
2018;8;2;08:00;29
2018;8;2;10:00;31
2018;8;2;12:00;32
2018;8;2;14:00;27
2018;8;2;16:00;24
2018;8;2;18:00;23
2018;8;2;20:00;21
2018;8;2;22:00;21
2018;8;3;00:00;21
2018;8;3;02:00;19
2018;8;3;04:00;21
2018;8;3;06:00;23
2018;8;3;08:00;26
2018;8;3;10:00;29
2018;8;3;12:00;29
2018;8;3;14:00;27
2018;8;3;16:00;26
2018;8;3;18:00;24
2018;8;3;20:00;22
2018;8;3;22:00;21
2018;8;4;00:00;20
2018;8;4;02:00;19
2018;8;4;04:00;19
2018;8;4;06:00;21
2018;8;4;08:00;22
2018;8;4;10:00;24
2018;8;4;12:00;24
2018;8;4;14:00;23
2018;8;4;16:00;21
2018;8;4;18:00;18
2018;8;4;20:00;17
2018;8;4;22:00;18
2018;8;5;00:00;18
2018;8;5;02:00;17
2018;8;5;04:00;16
2018;8;5;06:00;17
2018;8;5;08:00;19
2018;8;5;10:00;16
2018;8;5;12:00;20
2018;8;5;14:00;21
2018;8;5;16:00;22
2018;8;5;18:00;20
2018;8;5;20:00;19
2018;8;5;22:00;17
2018;8;6;00:00;17
2018;8;6;02:00;16
2018;8;6;04:00;16
2018;8;6;06:00;18
2018;8;6;08:00;19
2018;8;6;10:00;19
2018;8;6;12:00;21
2018;8;6;14:00;20
2018;8;6;16:00;15
2018;8;6;18:00;15
2018;8;6;20:00;13
2018;8;6;22:00;13
2018;8;7;00:00;13
2018;8;7;02:00;14
2018;8;7;04:00;14
2018;8;7;06:00;15
2018;8;7;08:00;18
2018;8;7;10:00;19
2018;8;7;12:00;20
2018;8;7;14:00;21
2018;8;7;16:00;20
2018;8;7;18:00;18
2018;8;7;20:00;13
2018;8;7;22:00;13
2018;8;8;00:00;12
2018;8;8;02:00;12
2018;8;8;04:00;15
2018;8;8;06:00;18
2018;8;8;08:00;21
2018;8;8;10:00;22
2018;8;8;12:00;23
2018;8;8;14:00;24
2018;8;8;16:00;24
2018;8;8;18:00;20
2018;8;8;20:00;18
2018;8;8;22:00;15
2018;8;9;00:00;12
2018;8;9;02:00;14
2018;8;9;04:00;16
2018;8;9;06:00;21
2018;8;9;08:00;25
2018;8;9;10:00;27
2018;8;9;12:00;26
2018;8;9;14:00;27
2018;8;9;16:00;26
2018;8;9;18:00;24
2018;8;9;20:00;22
2018;8;9;22:00;21
2018;8;10;00:00;20
2018;8;10;02:00;20
2018;8;10;04:00;20
2018;8;10;06:00;23
2018;8;10;08:00;27
2018;8;10;10:00;29
2018;8;10;12:00;29
2018;8;10;14:00;29
2018;8;10;16:00;27
2018;8;10;18:00;25
2018;8;10;20:00;23
2018;8;10;22:00;22
2018;8;11;00:00;21
2018;8;11;02:00;21
2018;8;11;04:00;20
2018;8;11;06:00;21
2018;8;11;08:00;22
2018;8;11;10:00;24
2018;8;11;12:00;24
2018;8;11;14:00;24
2018;8;11;16:00;21
2018;8;11;18:00;20
2018;8;11;20:00;18
2018;8;11;22:00;17
2018;8;12;00:00;15
2018;8;12;02:00;14
2018;8;12;04:00;14
2018;8;12;06:00;16
2018;8;12;08:00;18
2018;8;12;10:00;18
2018;8;12;12:00;15
2018;8;12;14:00;17
2018;8;12;16:00;17
2018;8;12;18:00;15
2018;8;12;20:00;13
2018;8;12;22:00;13
2018;8;13;00:00;14
2018;8;13;02:00;12
2018;8;13;04:00;12
2018;8;13;06:00;14
2018;8;13;08:00;16
2018;8;13;10:00;17
2018;8;13;12:00;17
2018;8;13;14:00;18
2018;8;13;16:00;17
2018;8;13;18:00;16
2018;8;13;20:00;15
2018;8;13;22:00;14
2018;8;14;00:00;12
2018;8;14;02:00;12
2018;8;14;04:00;13
2018;8;14;06:00;15
2018;8;14;08:00;17
2018;8;14;10:00;17
2018;8;14;12:00;19
2018;8;14;14:00;19
2018;8;14;16:00;18
2018;8;14;18:00;16
2018;8;14;20:00;14
2018;8;14;22:00;14
2018;8;15;00:00;13
2018;8;15;02:00;12
2018;8;15;04:00;14
2018;8;15;06:00;16
2018;8;15;08:00;19
2018;8;15;10:00;20
2018;8;15;12:00;20
2018;8;15;14:00;19
2018;8;15;16:00;19
2018;8;15;18:00;16
2018;8;15;20:00;14
2018;8;15;22:00;14
2018;8;16;00:00;12
2018;8;16;02:00;10
2018;8;16;04:00;14
2018;8;16;06:00;17
2018;8;16;08:00;20
2018;8;16;10:00;20
2018;8;16;12:00;22
2018;8;16;14:00;22
2018;8;16;16:00;21
2018;8;16;18:00;18
2018;8;16;20:00;15
2018;8;16;22:00;14
2018;8;17;00:00;14
2018;8;17;02:00;15
2018;8;17;04:00;15
2018;8;17;06:00;19
2018;8;17;08:00;20
2018;8;17;10:00;22
2018;8;17;12:00;22
2018;8;17;14:00;22
2018;8;17;16:00;22
2018;8;17;18:00;19
2018;8;17;20:00;18
2018;8;17;22:00;18
2018;8;18;00:00;17
2018;8;18;02:00;17
2018;8;18;04:00;17
2018;8;18;06:00;19
2018;8;18;08:00;22
2018;8;18;10:00;24
2018;8;18;12:00;24
2018;8;18;14:00;24
2018;8;18;16:00;23
2018;8;18;18:00;21
2018;8;18;20:00;20
2018;8;18;22:00;18
2018;8;19;00:00;17
2018;8;19;02:00;15
2018;8;19;04:00;16
2018;8;19;06:00;16
2018;8;19;08:00;15
2018;8;19;10:00;16
2018;8;19;12:00;17
2018;8;19;14:00;20
2018;8;19;16:00;18
2018;8;19;18:00;15
2018;8;19;20:00;13
2018;8;19;22:00;12
2018;8;20;00:00;13
2018;8;20;02:00;10
2018;8;20;04:00;11
2018;8;20;06:00;14
2018;8;20;08:00;18
2018;8;20;10:00;19
2018;8;20;12:00;19
2018;8;20;14:00;18
2018;8;20;16:00;17
2018;8;20;18:00;15
2018;8;20;20:00;13
2018;8;20;22:00;13
2018;8;21;00:00;13
2018;8;21;02:00;12
2018;8;21;04:00;12
2018;8;21;06:00;12
2018;8;21;08:00;13
2018;8;21;10:00;14
2018;8;21;12:00;12
2018;8;21;14:00;16
2018;8;21;16:00;15
2018;8;21;18:00;13
2018;8;21;20:00;12
2018;8;21;22:00;11
2018;8;22;00:00;10
2018;8;22;02:00;9
2018;8;22;04:00;9
2018;8;22;06:00;12
2018;8;22;08:00;15
2018;8;22;10:00;16
2018;8;22;12:00;17
2018;8;22;14:00;18
2018;8;22;16:00;17
2018;8;22;18:00;14
2018;8;22;20:00;13
2018;8;22;22:00;13
2018;8;23;00:00;14
2018;8;23;02:00;16
2018;8;23;04:00;16
2018;8;23;06:00;16
2018;8;23;08:00;17
2018;8;23;10:00;19
2018;8;23;12:00;20
2018;8;23;14:00;21
2018;8;23;16:00;17
2018;8;23;18:00;17
2018;8;23;20:00;17
2018;8;23;22:00;17
2018;8;24;00:00;16
2018;8;24;02:00;15
2018;8;24;04:00;15
2018;8;24;06:00;18
2018;8;24;08:00;21
2018;8;24;10:00;23
2018;8;24;12:00;23
2018;8;24;14:00;24
2018;8;24;16:00;22
2018;8;24;18:00;20
2018;8;24;20:00;19
2018;8;24;22:00;20
2018;8;25;00:00;19
2018;8;25;02:00;18
2018;8;25;04:00;18
2018;8;25;06:00;17
2018;8;25;08:00;18
2018;8;25;10:00;19
2018;8;25;12:00;21
2018;8;25;14:00;19
2018;8;25;16:00;17
2018;8;25;18:00;15
2018;8;25;20:00;14
2018;8;25;22:00;13
2018;8;26;00:00;13
2018;8;26;02:00;12
2018;8;26;04:00;12
2018;8;26;06:00;13
2018;8;26;08:00;16
2018;8;26;10:00;17
2018;8;26;12:00;18
2018;8;26;14:00;17
2018;8;26;16:00;16
2018;8;26;18:00;14
2018;8;26;20:00;14
2018;8;26;22:00;13
2018;8;27;00:00;11
2018;8;27;02:00;11
2018;8;27;04:00;11
2018;8;27;06:00;12
2018;8;27;08:00;15
2018;8;27;10:00;16
2018;8;27;12:00;17
2018;8;27;14:00;17
2018;8;27;16:00;16
2018;8;27;18:00;14
2018;8;27;20:00;13
2018;8;27;22:00;13
2018;8;28;00:00;11
2018;8;28;02:00;9
2018;8;28;04:00;9
2018;8;28;06:00;13
2018;8;28;08:00;17
2018;8;28;10:00;18
2018;8;28;12:00;19
2018;8;28;14:00;20
2018;8;28;16:00;18
2018;8;28;18:00;15
2018;8;28;20:00;14
2018;8;28;22:00;14
2018;8;29;00:00;12
2018;8;29;02:00;10
2018;8;29;04:00;12
2018;8;29;06:00;17
2018;8;29;08:00;19
2018;8;29;10:00;19
2018;8;29;12:00;20
2018;8;29;14:00;20
2018;8;29;16:00;19
2018;8;29;18:00;16
2018;8;29;20:00;16
2018;8;29;22:00;15
2018;8;30;00:00;14
2018;8;30;02:00;14
2018;8;30;04:00;14
2018;8;30;06:00;14
2018;8;30;08:00;15
2018;8;30;10:00;16
2018;8;30;12:00;17
2018;8;30;14:00;18
2018;8;30;16:00;17
2018;8;30;18:00;16
2018;8;30;20:00;15
2018;8;30;22:00;15
2018;8;31;00:00;13
2018;8;31;02:00;13
2018;8;31;04:00;13
2018;8;31;06:00;14
2018;8;31;08:00;15
2018;8;31;10:00;17
2018;8;31;12:00;19
2018;8;31;14:00;21
2018;8;31;16:00;18
2018;8;31;18:00;16
2018;8;31;20:00;14
2018;8;31;22:00;12
2018;9;1;00:00;12
2018;9;1;02:00;12
2018;9;1;04:00;13
2018;9;1;06:00;15
2018;9;1;08:00;17
2018;9;1;10:00;18
2018;9;1;12:00;19
2018;9;1;14:00;17
2018;9;1;16:00;16
2018;9;1;18:00;15
2018;9;1;20:00;14
2018;9;1;22:00;14
2018;9;2;00:00;14
2018;9;2;02:00;14
2018;9;2;04:00;14
2018;9;2;06:00;15
2018;9;2;08:00;16
2018;9;2;10:00;17
2018;9;2;12:00;20
2018;9;2;14:00;19
2018;9;2;16:00;19
2018;9;2;18:00;15
2018;9;2;20:00;14
2018;9;2;22:00;13
2018;9;3;00:00;12
2018;9;3;02:00;12
2018;9;3;04:00;12
2018;9;3;06:00;16
2018;9;3;08:00;19
2018;9;3;10:00;20
2018;9;3;12:00;20
2018;9;3;14:00;21
2018;9;3;16:00;20
2018;9;3;18:00;17
2018;9;3;20:00;15
2018;9;3;22:00;14
2018;9;4;00:00;14
2018;9;4;02:00;13
2018;9;4;04:00;13
2018;9;4;06:00;14
2018;9;4;08:00;14
2018;9;4;10:00;16
2018;9;4;12:00;19
2018;9;4;14:00;20
2018;9;4;16:00;18
2018;9;4;18:00;16
2018;9;4;20:00;15
2018;9;4;22:00;15
2018;9;5;00:00;16
2018;9;5;02:00;15
2018;9;5;04:00;16
2018;9;5;06:00;16
2018;9;5;08:00;17
2018;9;5;10:00;18
2018;9;5;12:00;18
2018;9;5;14:00;18
2018;9;5;16:00;18
2018;9;5;18:00;16
2018;9;5;20:00;15
2018;9;5;22:00;14
2018;9;6;00:00;14
2018;9;6;02:00;14
2018;9;6;04:00;15
2018;9;6;06:00;15
2018;9;6;08:00;16
2018;9;6;10:00;18
2018;9;6;12:00;18
2018;9;6;14:00;19
2018;9;6;16:00;18
2018;9;6;18:00;15
2018;9;6;20:00;15
2018;9;6;22:00;15
2018;9;7;00:00;16
2018;9;7;02:00;16
2018;9;7;04:00;16
2018;9;7;06:00;17
2018;9;7;08:00;19
2018;9;7;10:00;19
2018;9;7;12:00;19
2018;9;7;14:00;18
2018;9;7;16:00;17
2018;9;7;18:00;14
2018;9;7;20:00;14
2018;9;7;22:00;14
2018;9;8;00:00;14
2018;9;8;02:00;15
2018;9;8;04:00;15
2018;9;8;06:00;15
2018;9;8;08:00;18
2018;9;8;10:00;18
2018;9;8;12:00;21
2018;9;8;14:00;20
2018;9;8;16:00;18
2018;9;8;18:00;16
2018;9;8;20:00;15
2018;9;8;22:00;14
2018;9;9;00:00;13
2018;9;9;02:00;14
2018;9;9;04:00;13
2018;9;9;06:00;15
2018;9;9;08:00;15
2018;9;9;10:00;16
2018;9;9;12:00;18
2018;9;9;14:00;17
2018;9;9;16:00;15
2018;9;9;18:00;13
2018;9;9;20:00;11
2018;9;9;22:00;11
2018;9;10;00:00;11
2018;9;10;02:00;11
2018;9;10;04:00;11
2018;9;10;06:00;12
2018;9;10;08:00;13
2018;9;10;10:00;15
2018;9;10;12:00;18
2018;9;10;14:00;17
2018;9;10;16:00;15
2018;9;10;18:00;13
2018;9;10;20:00;12
2018;9;10;22:00;11
2018;9;11;00:00;11
2018;9;11;02:00;11
2018;9;11;04:00;11
2018;9;11;06:00;13
2018;9;11;08:00;15
2018;9;11;10:00;15
2018;9;11;12:00;15
2018;9;11;14:00;15
2018;9;11;16:00;13
2018;9;11;18:00;14
2018;9;11;20:00;14
2018;9;11;22:00;13
2018;9;12;00:00;13
2018;9;12;02:00;14
2018;9;12;04:00;14
2018;9;12;06:00;13
2018;9;12;08:00;14
2018;9;12;10:00;15
2018;9;12;12:00;16
2018;9;12;14:00;15
2018;9;12;16:00;14
2018;9;12;18:00;13
2018;9;12;20:00;11
2018;9;12;22:00;11
2018;9;13;00:00;11
2018;9;13;02:00;9
2018;9;13;04:00;10
2018;9;13;06:00;12
2018;9;13;08:00;13
2018;9;13;10:00;15
2018;9;13;12:00;15
2018;9;13;14:00;16
2018;9;13;16:00;14
2018;9;13;18:00;9
2018;9;13;20:00;9
2018;9;13;22:00;8
2018;9;14;00:00;7
2018;9;14;02:00;8
2018;9;14;04:00;7
2018;9;14;06:00;10
2018;9;14;08:00;14
2018;9;14;10:00;15
2018;9;14;12:00;15
2018;9;14;14:00;14
2018;9;14;16:00;13
2018;9;14;18:00;12
2018;9;14;20:00;11
2018;9;14;22:00;10
2018;9;15;00:00;9
2018;9;15;02:00;10
2018;9;15;04:00;10
2018;9;15;06:00;12
2018;9;15;08:00;14
2018;9;15;10:00;16
2018;9;15;12:00;15
2018;9;15;14:00;15
2018;9;15;16:00;14
2018;9;15;18:00;12
2018;9;15;20:00;11
2018;9;15;22:00;11
2018;9;16;00:00;11
2018;9;16;02:00;11
2018;9;16;04:00;11
2018;9;16;06:00;11
2018;9;16;08:00;13
2018;9;16;10:00;14
2018;9;16;12:00;14
2018;9;16;14:00;13
2018;9;16;16:00;11
2018;9;16;18:00;9
2018;9;16;20:00;8
2018;9;16;22:00;8
2018;9;17;00:00;5
2018;9;17;02:00;4
2018;9;17;04:00;5
2018;9;17;06:00;7
2018;9;17;08:00;10
2018;9;17;10:00;11
2018;9;17;12:00;11
2018;9;17;14:00;13
2018;9;17;16:00;13
2018;9;17;18:00;13
2018;9;17;20:00;12
2018;9;17;22:00;11
2018;9;18;00:00;10
2018;9;18;02:00;8
2018;9;18;04:00;8
2018;9;18;06:00;10
2018;9;18;08:00;13
2018;9;18;10:00;15
2018;9;18;12:00;15
2018;9;18;14:00;14
2018;9;18;16:00;12
2018;9;18;18:00;11
2018;9;18;20:00;11
2018;9;18;22:00;13
2018;9;19;00:00;14
2018;9;19;02:00;14
2018;9;19;04:00;13
2018;9;19;06:00;13
2018;9;19;08:00;15
2018;9;19;10:00;19
2018;9;19;12:00;20
2018;9;19;14:00;19
2018;9;19;16:00;18
2018;9;19;18:00;16
2018;9;19;20:00;14
2018;9;19;22:00;13
